id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,days_since_prev_campaign_contact,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed
id_18673,55,blue-collar,married,primary,no,159,yes,no,cellular,6,may,175,1,,0,unknown,0
id_11881,26,blue-collar,married,secondary,no,3,yes,no,cellular,16,jul,203,4,,0,unknown,0
id_44272,31,services,married,secondary,yes,-845,yes,no,unknown,13,may,99,1,,0,unknown,0
id_19213,57,admin.,single,secondary,no,3553,yes,no,cellular,12,may,447,1,,0,unknown,1
id_14047,32,unemployed,single,secondary,no,2707,no,no,cellular,21,nov,479,3,,0,unknown,0
id_19522,47,self-employed,married,secondary,no,545,no,no,cellular,12,aug,1179,4,,0,unknown,1
id_40460,48,admin.,divorced,secondary,no,-362,yes,yes,unknown,9,jun,246,2,,0,unknown,0
id_23704,53,technician,married,secondary,no,361,yes,no,unknown,6,jun,210,4,,0,unknown,0
id_29057,31,admin.,single,secondary,no,1286,yes,no,cellular,6,may,345,3,356,2,other,0
id_5485,46,management,married,tertiary,no,4082,yes,no,unknown,19,may,450,5,,0,unknown,0
id_16283,35,blue-collar,married,primary,no,138,yes,no,unknown,9,may,93,1,,0,unknown,0
id_1594,31,housemaid,divorced,primary,no,42,yes,no,telephone,11,jul,26,2,,0,unknown,0
id_2785,33,management,single,tertiary,no,87,no,no,cellular,29,jan,88,1,170,4,failure,0
id_34483,40,admin.,divorced,secondary,no,22,no,no,unknown,28,may,138,3,,0,unknown,0
id_9174,45,management,divorced,tertiary,no,1145,yes,no,cellular,17,nov,60,1,,0,unknown,0
id_251,32,technician,married,secondary,no,2015,yes,yes,unknown,27,jun,118,1,,0,unknown,0
id_33657,32,management,single,tertiary,no,471,yes,no,cellular,14,may,918,1,,0,unknown,0
id_13780,34,blue-collar,married,secondary,no,430,yes,no,cellular,7,may,102,1,363,1,failure,0
id_41152,52,management,married,secondary,no,1,yes,no,unknown,13,may,319,2,,0,unknown,0
id_12617,43,admin.,married,secondary,no,1382,yes,no,cellular,17,apr,81,1,333,1,failure,0
id_29957,45,technician,married,secondary,no,,yes,no,cellular,8,aug,88,10,,0,unknown,0
id_18139,23,student,single,secondary,no,281,yes,no,unknown,2,jul,68,4,,0,unknown,0
id_22875,56,blue-collar,married,secondary,no,555,no,yes,telephone,10,jul,221,4,,0,unknown,0
id_21417,26,management,single,tertiary,no,1094,yes,yes,cellular,8,jul,427,1,,0,unknown,0
id_5637,43,technician,single,secondary,no,274,no,no,cellular,26,aug,29,8,,0,unknown,0
id_42945,26,technician,single,secondary,no,359,yes,no,cellular,8,jul,606,1,,0,unknown,0
id_19583,61,blue-collar,married,secondary,no,131,yes,no,cellular,6,apr,178,1,,0,unknown,0
id_26764,34,technician,married,secondary,no,-314,no,no,cellular,20,aug,34,20,,0,unknown,0
id_1135,57,retired,married,secondary,no,2753,yes,yes,cellular,17,nov,22,1,172,2,failure,0
id_31345,40,technician,married,tertiary,no,208,no,no,cellular,8,apr,346,2,,0,unknown,1
id_16522,37,management,single,tertiary,no,956,yes,no,cellular,17,apr,54,1,346,1,other,0
id_12261,52,management,married,tertiary,no,559,no,yes,cellular,11,jul,327,2,,0,unknown,0
id_27510,43,technician,married,secondary,no,,yes,no,unknown,14,may,202,1,,0,unknown,0
id_35911,50,technician,married,secondary,no,-210,yes,yes,cellular,14,may,0,6,309,1,failure,0
id_20938,37,entrepreneur,married,primary,yes,20,no,yes,cellular,7,jul,244,1,,0,unknown,0
id_25997,27,technician,single,tertiary,no,,no,no,cellular,16,sep,161,1,,0,unknown,0
id_33116,47,management,married,secondary,no,3002,no,no,cellular,8,aug,108,2,,0,unknown,0
id_9351,52,management,married,tertiary,no,684,yes,no,unknown,5,may,161,3,,0,unknown,0
id_27985,29,unemployed,single,secondary,no,2423,no,no,cellular,6,feb,80,1,,0,unknown,0
id_4914,54,blue-collar,married,secondary,no,311,yes,no,unknown,28,may,185,2,,0,unknown,0
id_23723,53,retired,married,secondary,no,527,yes,no,cellular,5,feb,34,4,8,3,other,0
id_8611,40,services,divorced,primary,no,1,yes,no,cellular,20,nov,268,1,155,2,failure,0
id_21710,32,technician,single,secondary,no,1062,no,no,cellular,18,nov,854,1,,0,unknown,0
id_21709,26,technician,single,secondary,no,-67,no,no,unknown,26,jul,20,1,,0,unknown,0
id_25557,31,management,married,tertiary,no,452,no,no,cellular,28,jan,440,1,,0,unknown,0
id_4565,39,technician,single,tertiary,no,508,yes,yes,cellular,12,aug,1089,2,,0,unknown,1
id_38451,25,blue-collar,married,primary,no,675,yes,no,telephone,14,may,937,4,,0,unknown,0
id_34076,39,blue-collar,single,secondary,no,2036,yes,no,unknown,21,may,153,2,,0,unknown,0
id_30273,77,retired,married,primary,no,684,no,no,telephone,27,nov,322,4,94,3,failure,0
id_12131,41,blue-collar,married,primary,no,1143,yes,yes,unknown,19,may,102,7,,0,unknown,0
id_33295,,blue-collar,married,secondary,no,497,no,no,unknown,6,jun,78,4,,0,unknown,0
id_44165,42,blue-collar,married,secondary,no,929,yes,yes,unknown,20,jun,28,8,,0,unknown,0
id_17084,30,management,single,tertiary,no,494,yes,no,cellular,13,aug,90,2,90,1,failure,0
id_12732,57,technician,married,secondary,no,4266,no,yes,cellular,20,nov,414,2,,0,unknown,0
id_44697,43,entrepreneur,married,secondary,no,3,yes,yes,unknown,29,may,128,3,,0,unknown,0
id_38300,35,blue-collar,married,secondary,no,2055,yes,no,unknown,20,may,437,1,,0,unknown,0
id_36470,48,management,married,tertiary,no,564,no,yes,cellular,18,aug,450,4,,0,unknown,0
id_22065,48,blue-collar,divorced,primary,no,339,yes,no,unknown,21,may,44,12,,0,unknown,0
id_21057,34,blue-collar,married,secondary,no,318,yes,no,unknown,2,jun,446,1,,0,unknown,0
id_13649,40,technician,divorced,tertiary,no,464,no,yes,cellular,28,jul,,3,,0,unknown,0
id_15057,49,entrepreneur,married,tertiary,no,9822,no,no,unknown,5,jun,65,1,,0,unknown,0
id_4398,29,management,single,tertiary,no,522,no,no,telephone,29,mar,106,4,,0,unknown,0
id_33723,53,services,married,secondary,no,227,no,no,cellular,7,aug,187,3,,0,unknown,0
id_35652,32,entrepreneur,single,secondary,no,642,no,no,cellular,14,jul,362,6,,0,unknown,0
id_27279,52,technician,married,secondary,no,416,yes,no,unknown,5,jun,488,5,,0,unknown,0
id_31298,28,technician,single,secondary,no,1162,no,no,cellular,3,dec,237,2,184,1,success,1
id_43798,47,management,married,tertiary,no,294,no,yes,cellular,8,aug,57,2,,0,unknown,0
id_8267,35,management,single,tertiary,no,13314,no,no,cellular,28,jul,43,8,,0,unknown,0
id_25088,59,retired,divorced,secondary,no,515,no,no,cellular,16,mar,249,1,124,9,other,1
id_17581,37,admin.,single,secondary,no,1245,yes,no,unknown,12,may,302,3,,0,unknown,0
id_35099,29,admin.,single,tertiary,no,1099,yes,no,cellular,28,jul,81,7,,0,unknown,0
id_12427,23,services,single,secondary,yes,-601,yes,yes,unknown,30,may,67,3,,0,unknown,0
id_18405,46,management,married,secondary,no,3290,yes,no,cellular,18,jul,553,1,,0,unknown,0
id_3979,30,blue-collar,married,secondary,no,691,yes,no,unknown,9,may,49,1,,0,unknown,0
id_34761,65,retired,married,secondary,no,205,no,no,cellular,18,jan,366,1,195,1,success,1
id_44855,33,self-employed,married,secondary,no,32,no,no,cellular,6,aug,159,4,,0,unknown,0
id_26737,32,services,married,secondary,no,60,yes,yes,unknown,21,may,338,1,,0,unknown,0
id_33766,49,blue-collar,married,secondary,no,3306,yes,no,cellular,15,may,351,2,,0,unknown,0
id_32975,35,management,married,tertiary,no,3089,yes,no,unknown,21,may,166,1,,0,unknown,0
id_18316,57,services,married,secondary,no,63,yes,no,cellular,8,may,50,2,,0,unknown,0
id_29907,32,management,single,tertiary,no,4835,no,no,cellular,6,may,363,2,,0,unknown,0
id_32139,51,blue-collar,married,unknown,no,106,no,no,unknown,20,jun,43,3,,0,unknown,0
id_15513,36,management,married,tertiary,no,-1313,yes,yes,unknown,29,may,228,4,,0,unknown,0
id_30781,22,admin.,single,secondary,no,58,yes,no,unknown,9,may,331,9,,0,unknown,0
id_28271,46,blue-collar,married,primary,no,2423,no,no,cellular,23,jul,20,1,,0,unknown,0
id_41597,36,blue-collar,married,primary,no,172,yes,yes,telephone,13,may,226,3,,0,unknown,0
id_37908,31,self-employed,single,secondary,no,0,no,no,cellular,28,jan,126,2,,0,unknown,0
id_36013,45,admin.,married,secondary,no,1803,no,yes,cellular,17,jul,112,1,,0,unknown,0
id_5426,54,admin.,married,secondary,no,221,yes,no,cellular,20,apr,317,1,340,1,failure,0
id_17497,54,technician,married,secondary,no,28,yes,no,telephone,2,mar,103,3,,0,unknown,0
id_26226,40,management,married,tertiary,no,-455,no,no,cellular,14,apr,440,4,144,1,failure,0
id_11161,43,technician,married,tertiary,no,339,yes,yes,cellular,5,may,91,1,,0,unknown,0
id_42851,48,retired,divorced,secondary,no,-273,yes,no,cellular,15,jul,122,5,,0,unknown,0
id_41689,52,management,married,tertiary,no,10079,no,no,cellular,7,aug,82,2,,0,unknown,0
id_270,24,admin.,single,secondary,no,622,yes,no,cellular,20,apr,1,5,322,4,other,0
id_27450,34,blue-collar,married,secondary,no,513,yes,yes,unknown,2,jun,26,1,,0,unknown,0
id_34165,36,technician,married,secondary,no,3822,no,yes,cellular,25,aug,95,6,,0,unknown,0
id_30736,41,unknown,married,secondary,no,1924,no,no,telephone,7,jul,85,13,,0,unknown,0
id_13432,34,blue-collar,married,primary,no,3,yes,no,cellular,8,may,118,2,367,2,failure,0
id_40611,37,management,married,tertiary,no,-582,yes,no,unknown,1,jul,176,4,,0,unknown,0
id_15375,46,admin.,divorced,secondary,no,3,no,no,cellular,29,oct,245,1,,0,unknown,1
id_1443,38,blue-collar,divorced,primary,no,-3,no,no,unknown,12,jun,135,1,,0,unknown,0
id_4903,36,admin.,married,secondary,no,474,yes,no,unknown,7,may,542,1,,0,unknown,0
id_14737,45,management,married,tertiary,no,348,no,no,cellular,14,may,483,4,88,3,success,1
id_19321,29,admin.,single,unknown,no,2734,no,no,cellular,8,jul,701,1,,0,unknown,1
id_34891,30,blue-collar,single,secondary,no,229,no,no,cellular,5,feb,373,1,,0,unknown,0
id_36227,50,entrepreneur,married,secondary,no,270,no,no,cellular,23,jul,54,1,,0,unknown,0
id_38349,23,blue-collar,married,secondary,no,-3,yes,no,unknown,5,may,365,1,,0,unknown,0
id_35611,53,services,divorced,secondary,no,,no,no,cellular,14,apr,430,4,,0,unknown,0
id_6595,44,services,single,secondary,no,2627,yes,no,cellular,19,nov,152,1,,0,unknown,0
id_21403,47,technician,married,secondary,no,-3,yes,no,cellular,6,may,337,1,356,1,other,0
id_17464,61,management,divorced,unknown,no,403,yes,no,unknown,9,may,96,2,,0,unknown,0
id_20570,28,blue-collar,single,secondary,no,191,yes,no,cellular,6,may,544,1,,0,unknown,1
id_34493,38,management,married,tertiary,no,847,no,no,cellular,23,sep,152,1,,0,unknown,0
id_20143,28,technician,single,secondary,no,9,no,no,cellular,21,nov,227,1,,0,unknown,0
id_10953,30,management,married,tertiary,no,2445,yes,yes,cellular,19,nov,161,1,,0,unknown,0
id_30610,28,management,married,tertiary,no,104,yes,no,cellular,5,apr,463,7,426,3,other,1
id_19962,44,management,divorced,tertiary,no,5041,no,no,cellular,16,jul,111,6,84,14,success,0
id_11310,47,technician,divorced,secondary,no,-239,yes,no,unknown,26,may,190,2,,0,unknown,0
id_19802,36,management,married,tertiary,no,1,no,no,unknown,16,jun,620,6,,0,unknown,1
id_42724,47,management,married,tertiary,no,193,yes,no,cellular,17,nov,76,1,,0,unknown,0
id_7115,37,technician,divorced,tertiary,no,15,yes,yes,cellular,7,aug,49,2,,0,unknown,0
id_44991,29,technician,single,secondary,no,154,no,no,cellular,30,jul,130,3,,0,unknown,0
id_44025,38,technician,married,secondary,no,19,no,no,unknown,6,jun,474,1,,0,unknown,0
id_6559,68,retired,married,primary,no,4419,no,no,cellular,29,sep,249,3,,0,unknown,1
id_28032,59,retired,married,primary,no,415,yes,yes,cellular,9,feb,,5,,0,unknown,0
id_978,24,student,single,secondary,no,108,no,no,cellular,21,oct,231,1,175,3,success,0
id_3774,33,blue-collar,married,secondary,no,274,yes,no,unknown,16,jun,685,11,,0,unknown,1
id_2379,43,unemployed,divorced,primary,no,485,no,no,cellular,30,apr,140,1,,0,unknown,0
id_33255,44,blue-collar,divorced,primary,no,3,yes,no,cellular,21,jul,203,2,,0,unknown,0
id_22679,60,technician,married,secondary,no,263,no,no,cellular,15,jun,415,1,89,1,success,1
id_34241,30,management,married,tertiary,no,2396,no,no,cellular,27,apr,204,1,,0,unknown,0
id_20222,32,technician,single,secondary,no,5,yes,no,cellular,12,may,211,1,,0,unknown,0
id_4019,31,technician,single,secondary,no,523,yes,no,cellular,16,apr,218,2,,0,unknown,0
id_12858,37,blue-collar,married,secondary,no,-66,no,yes,telephone,24,jul,619,5,,0,unknown,0
id_3826,35,blue-collar,married,secondary,no,2304,yes,no,cellular,18,nov,282,1,,0,unknown,0
id_18646,48,technician,married,tertiary,no,4,no,no,cellular,3,feb,169,5,6,3,other,0
id_14831,38,blue-collar,married,secondary,no,612,yes,no,cellular,5,may,270,1,,0,unknown,0
id_22642,50,admin.,married,tertiary,no,6574,no,no,cellular,8,sep,501,1,92,3,success,1
id_8090,33,management,divorced,tertiary,no,886,yes,no,cellular,5,mar,106,2,106,1,failure,1
id_29425,28,student,single,secondary,no,143,no,no,cellular,22,jul,145,1,,0,unknown,0
id_20683,36,technician,married,secondary,no,1347,yes,no,cellular,18,nov,78,1,172,3,failure,0
id_28537,26,management,single,secondary,no,646,no,yes,cellular,5,mar,,1,,0,unknown,0
id_37582,37,admin.,single,secondary,no,-208,no,yes,cellular,31,jul,150,2,,0,unknown,0
id_21307,25,management,single,tertiary,no,20582,no,no,cellular,23,sep,282,1,100,1,success,1
id_37038,27,blue-collar,single,secondary,no,183,no,no,unknown,13,may,130,1,,0,unknown,0
id_40363,33,self-employed,divorced,secondary,no,3445,no,no,cellular,30,jul,396,4,,0,unknown,0
id_23464,39,technician,married,secondary,no,1011,yes,,telephone,12,nov,21,1,,0,unknown,0
id_18358,21,blue-collar,married,secondary,no,141,yes,yes,unknown,16,may,292,1,,0,unknown,0
id_42317,33,technician,married,secondary,no,1259,no,yes,cellular,8,aug,98,6,,0,unknown,0
id_8752,31,services,single,secondary,no,409,yes,no,cellular,5,feb,63,1,275,1,failure,0
id_26427,48,services,married,secondary,no,-34,yes,no,unknown,6,jun,782,13,,0,unknown,0
id_25921,54,services,married,primary,no,8922,yes,no,telephone,23,jul,160,2,,0,unknown,0
id_4856,24,technician,single,tertiary,no,2209,yes,no,cellular,15,jun,129,1,,0,unknown,0
id_16442,32,technician,married,secondary,no,1233,yes,no,cellular,8,may,109,1,288,6,failure,0
id_41934,40,admin.,divorced,secondary,no,507,no,no,cellular,4,feb,286,1,,0,unknown,0
id_6060,50,blue-collar,married,unknown,no,2283,yes,no,telephone,31,jul,1086,17,,0,unknown,1
id_29608,35,blue-collar,married,secondary,no,101,no,no,telephone,29,jan,203,2,,0,unknown,0
id_25238,30,entrepreneur,married,secondary,no,455,yes,no,unknown,27,may,357,1,,0,unknown,0
id_19789,25,management,single,tertiary,no,416,yes,yes,cellular,17,jul,358,1,,0,unknown,0
id_14229,35,technician,single,tertiary,no,6276,yes,no,cellular,1,jul,1052,1,393,4,success,0
id_20914,39,blue-collar,married,secondary,no,302,yes,no,unknown,20,may,219,,,0,unknown,0
id_43252,40,management,married,tertiary,no,3,no,no,telephone,16,jul,45,6,,0,unknown,0
id_35797,51,blue-collar,married,secondary,no,-5,yes,no,cellular,7,may,423,2,,0,unknown,0
id_29732,38,admin.,married,primary,no,73,yes,yes,cellular,21,nov,865,1,,0,unknown,1
id_8189,61,housemaid,married,secondary,no,1212,no,no,telephone,18,aug,249,2,,0,unknown,0
id_41228,38,management,married,tertiary,no,2417,yes,no,telephone,22,oct,77,1,86,4,other,0
id_28413,53,admin.,married,secondary,no,2427,yes,no,cellular,7,aug,222,2,,0,unknown,0
id_2872,69,retired,married,primary,no,7776,no,no,cellular,3,jul,211,1,,0,unknown,0
id_19766,31,self-employed,married,tertiary,no,161,yes,no,cellular,18,may,150,1,362,8,other,0
id_40620,34,services,married,secondary,no,4886,yes,yes,cellular,18,nov,384,2,,0,unknown,0
id_29234,54,management,married,tertiary,no,-548,no,no,cellular,8,jul,136,1,,0,unknown,0
id_4339,34,management,single,tertiary,no,1228,no,no,cellular,30,apr,596,2,84,8,success,1
id_37209,48,blue-collar,single,primary,no,311,no,no,unknown,5,jun,568,2,,0,unknown,0
id_27901,36,self-employed,single,tertiary,no,1552,no,no,unknown,6,jun,49,2,,0,unknown,0
id_9245,74,retired,single,secondary,no,1049,no,no,cellular,4,mar,547,3,181,2,failure,1
id_1865,49,admin.,married,secondary,no,1,no,yes,cellular,10,feb,105,2,93,2,other,0
id_15635,43,admin.,married,tertiary,no,1585,yes,no,unknown,3,jun,74,15,,0,unknown,0
id_27172,33,housemaid,married,secondary,no,3,yes,yes,cellular,23,jul,99,13,,0,unknown,0
id_41091,44,management,married,unknown,no,,no,no,cellular,19,jul,255,1,,0,unknown,1
id_43205,30,unemployed,single,secondary,no,-14,yes,no,cellular,12,may,297,2,370,3,other,0
id_17311,28,technician,,tertiary,no,1,no,no,cellular,22,aug,19,2,,0,unknown,0
id_6816,45,management,married,unknown,no,22,no,no,cellular,24,aug,310,2,,0,unknown,0
id_21893,37,blue-collar,married,secondary,no,207,no,no,cellular,13,may,462,1,,0,unknown,0
id_20290,26,unemployed,single,tertiary,no,130,no,no,cellular,3,feb,444,3,,0,unknown,0
id_14674,31,admin.,single,secondary,no,894,yes,no,unknown,21,may,147,1,,0,unknown,0
id_12797,32,unknown,single,unknown,no,6933,no,no,cellular,19,nov,346,1,,0,unknown,0
id_40675,37,management,single,tertiary,no,1031,yes,no,cellular,4,jun,137,1,,0,unknown,0
id_40863,71,retired,divorced,secondary,no,7112,yes,no,cellular,12,apr,279,1,182,1,success,0
id_34880,30,management,married,tertiary,no,512,yes,no,cellular,14,aug,111,3,,0,unknown,0
id_1232,32,technician,married,secondary,no,-4,yes,yes,unknown,9,may,180,2,,0,unknown,0
id_9102,36,blue-collar,married,secondary,no,4726,yes,no,unknown,2,jun,230,2,,0,unknown,0
id_23922,31,management,single,tertiary,no,2845,yes,no,cellular,30,oct,148,1,,0,unknown,0
id_6444,25,services,married,secondary,no,2670,yes,no,unknown,5,jun,64,2,,0,unknown,0
id_14204,57,blue-collar,married,primary,no,3498,no,no,cellular,15,jul,217,2,456,2,success,0
id_15742,27,technician,single,secondary,no,-132,no,no,cellular,7,aug,73,3,,0,unknown,0
id_35438,21,services,single,secondary,no,-91,yes,no,cellular,18,may,239,1,,0,unknown,0
id_43367,28,self-employed,single,tertiary,no,79,no,no,cellular,6,aug,162,4,,0,unknown,0
id_5670,33,unemployed,single,secondary,no,-3,yes,yes,cellular,25,aug,139,2,,0,unknown,0
id_30572,35,blue-collar,married,primary,no,57,yes,no,unknown,26,may,20,10,,0,unknown,0
id_977,22,services,married,primary,no,520,yes,yes,unknown,19,may,240,2,,0,unknown,0
id_38434,55,services,married,secondary,no,4918,no,no,cellular,18,aug,83,4,,0,unknown,0
id_15647,29,technician,married,tertiary,no,-251,yes,no,unknown,6,jun,291,3,,0,unknown,0
id_3768,43,management,divorced,tertiary,no,-99,no,yes,cellular,20,aug,101,2,,0,unknown,0
id_15552,34,blue-collar,married,secondary,no,515,yes,no,unknown,23,may,122,2,,0,unknown,0
id_17199,34,management,married,tertiary,no,50,yes,no,cellular,18,nov,462,1,,0,unknown,0
id_30032,33,admin.,single,secondary,no,303,yes,no,cellular,20,apr,167,2,348,2,failure,0
id_1364,55,technician,married,secondary,no,729,yes,no,unknown,16,may,269,1,,0,unknown,0
id_28214,41,blue-collar,divorced,primary,no,70,yes,no,cellular,13,may,166,1,,0,unknown,0
id_11377,32,services,married,unknown,no,280,yes,yes,unknown,28,may,656,2,,0,unknown,0
id_33143,26,blue-collar,single,unknown,no,372,yes,no,unknown,27,jun,629,2,,0,unknown,0
id_38075,43,admin.,single,secondary,no,1541,yes,no,unknown,29,may,611,1,,0,unknown,0
id_5415,49,admin.,married,secondary,no,3,no,no,unknown,5,jun,83,1,,0,unknown,0
id_6222,48,management,divorced,secondary,no,4910,no,no,cellular,31,jul,53,4,,0,unknown,0
id_20126,59,admin.,divorced,secondary,no,971,yes,no,unknown,15,may,264,4,,0,unknown,0
id_34572,47,admin.,married,secondary,no,372,yes,no,unknown,21,may,26,7,,0,unknown,0
id_41713,31,blue-collar,single,secondary,no,-2,yes,no,telephone,23,jul,43,5,,0,unknown,0
